675.563	43.000	42.933	13.634	12.000
676.579	43.000	43.060	13.411	12.000
677.594	43.000	43.018	13.484	12.000
678.610	43.000	43.060	13.409	12.000
679.610	43.000	43.018	13.482	12.000
680.641	43.000	43.018	13.482	12.000
681.657	43.000	43.060	13.407	12.000
682.672	43.000	43.103	13.330	12.000
683.688	43.000	43.145	13.253	12.000
684.688	43.000	43.230	13.100	12.000
685.704	43.000	43.188	13.170	12.000
686.719	43.000	43.272	13.015	12.000
687.735	43.000	43.188	13.159	12.000
688.735	43.000	43.230	13.080	12.000
689.750	43.000	43.230	13.075	12.000
690.766	43.000	43.230	13.070	12.000
691.782	43.000	43.272	12.989	12.000
692.782	43.000	43.145	13.208	12.000
693.797	43.000	43.188	13.130	12.000
694.813	43.000	43.060	13.351	12.000
695.813	45.000	43.145	16.732	12.000
696.829	45.000	43.145	16.774	12.000
697.844	45.000	43.188	16.741	12.000
698.860	45.000	43.230	16.707	12.000
699.860	45.000	43.145	16.896	12.000
700.875	45.000	43.272	16.713	12.000
701.891	45.000	43.188	16.902	12.000
702.891	45.000	43.315	16.718	12.000
703.907	45.000	43.145	17.056	12.000
704.922	45.000	43.145	17.098	12.000
